Model,Method,Pattern,Instance,Correct,Answer
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_16_0,1,no
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_17_0,0,yes
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_18_0,0,yes
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_19_0,0,yes
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_1_0,0,yes
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_20_0,1,no
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_2_0,0,yes
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_3_0,1,no
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_4_0,1,no
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_5_0,0,yes
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_6_0,0,yes
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_7_0,0,yes
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_8_0,0,yes
gemma3_12b,LogiCue,CMP,gemma3_12b_CMP_9_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_10_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_11_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_12_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_13_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_14_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_15_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_16_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_17_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_18_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_19_0,0,yes
gemma3_12b,LogiCue,CT,gemma3_12b_CT_1_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_20_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_2_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_3_0,0,yes
gemma3_12b,LogiCue,CT,gemma3_12b_CT_4_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_5_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_6_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_7_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_8_0,1,no
gemma3_12b,LogiCue,CT,gemma3_12b_CT_9_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_10_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_11_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_12_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_13_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_14_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_15_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_16_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_17_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_18_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_19_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_1_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_20_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_2_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_3_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_4_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_5_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_6_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_7_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_8_0,1,no
gemma3_12b,LogiCue,DSmi,gemma3_12b_DSmi_9_0,0,yes
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_10_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_11_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_12_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_13_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_14_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_15_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_16_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_17_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_18_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_19_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_1_0,0,yes
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_20_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_2_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_3_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_4_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_5_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_6_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_7_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_8_0,1,no
gemma3_12b,LogiCue,DSmu,gemma3_12b_DSmu_9_0,0,yes
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_10_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_11_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_12_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_13_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_14_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_15_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_16_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_17_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_18_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_19_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_1_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_20_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_2_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_3_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_4_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_5_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_6_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_7_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_8_0,1,no
gemma3_12b,LogiCue,MTmi,gemma3_12b_MTmi_9_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_10_0,0,yes
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_11_0,0,yes
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_12_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_13_0,0,yes
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_14_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_15_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_16_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_17_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_18_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_19_0,0,yes
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_1_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_20_0,0,yes
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_2_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_3_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_4_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_5_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_6_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_7_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_8_0,1,no
gemma3_12b,LogiCue,MTmu,gemma3_12b_MTmu_9_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_10_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_11_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_12_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_13_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_14_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_15_0,0,yes
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_16_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_17_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_18_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_19_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_1_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_20_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_2_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_3_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_4_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_5_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_6_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_7_0,0,yes
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_8_0,1,no
gpt_5_chat_latest,zero-shot,ASd,gpt_5_chat_latest_ASd_9_0,1,no
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_10_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_11_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_12_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_13_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_14_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_15_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_16_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_17_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_18_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_19_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_1_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_20_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_2_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_3_0,1,no
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_4_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_5_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_6_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_7_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_8_0,0,yes
gpt_5_chat_latest,zero-shot,CMP,gpt_5_chat_latest_CMP_9_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_10_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_11_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_12_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_13_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_14_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_15_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_16_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_17_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_18_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_19_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_1_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_20_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_2_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_3_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_4_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_5_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_6_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_7_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_8_0,0,yes
gpt_5_chat_latest,zero-shot,CT,gpt_5_chat_latest_CT_9_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_10_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_11_0,1,no
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_12_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_13_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_14_0,1,no
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_15_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_16_0,1,no
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_17_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_18_0,1,no
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_19_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_1_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_20_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_2_0,1,no
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_3_0,1,no
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_4_0,1,no
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_5_0,1,no
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_6_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_7_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_8_0,0,yes
gpt_5_chat_latest,zero-shot,DSmi,gpt_5_chat_latest_DSmi_9_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_10_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_11_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_12_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_13_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_14_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_15_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_16_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_17_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_18_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_19_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_1_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_20_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_2_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_3_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_4_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_5_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_6_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_7_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_8_0,0,yes
gpt_5_chat_latest,zero-shot,DSmu,gpt_5_chat_latest_DSmu_9_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_10_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_11_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_12_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_13_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_14_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_15_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_16_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_17_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_18_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_19_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_1_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_20_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_2_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_3_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_4_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_5_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_6_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_7_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_8_0,0,yes
gpt_5_chat_latest,zero-shot,MTmi,gpt_5_chat_latest_MTmi_9_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_10_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_11_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_12_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_13_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_14_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_15_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_16_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_17_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_18_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_19_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_1_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_20_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_2_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_3_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_4_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_5_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_6_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_7_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_8_0,0,yes
gpt_5_chat_latest,zero-shot,MTmu,gpt_5_chat_latest_MTmu_9_0,0,yes
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_10_0,0,yes
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_11_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_12_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_13_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_14_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_15_0,0,yes
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_16_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_17_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_18_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_19_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_1_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_20_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_2_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_3_0,0,yes
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_4_0,0,yes
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_5_0,0,yes
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_6_0,1,no
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_7_0,0,yes
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_8_0,0,yes
gpt_5_chat_latest,chain-of-thought,ASd,gpt_5_chat_latest_ASd_9_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_10_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_11_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_12_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_13_0,0,yes
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_14_0,0,yes
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_15_0,0,yes
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_16_0,0,yes
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_17_0,0,yes
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_18_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_19_0,0,yes
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_1_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_20_0,0,yes
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_2_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_3_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_4_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_5_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_6_0,0,yes
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_7_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_8_0,1,no
gpt_5_chat_latest,chain-of-thought,CMP,gpt_5_chat_latest_CMP_9_0,1,no
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_10_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_11_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_12_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_13_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_14_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_15_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_16_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_17_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_18_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_19_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_1_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_20_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_2_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_3_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_4_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_5_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_6_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_7_0,0,yes
gpt_5_chat_latest,chain-of-thought,CT,gpt_5_chat_latest_CT_8_0,0,yes
